day,flag_weekend,kd_armada,asal,tujuan,kapasitas,penumpang,waktu_keberangkatan,load_factor,urutan_keberangkatan
Tuesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,6.0,2024-12-03 14:00:00,31.57894736842105,27
Tuesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,5.0,2024-12-03 14:00:00,26.31578947368421,28
Tuesday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,16.0,2024-12-03 14:30:00,50.0,29
Tuesday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,2.0,2024-12-03 14:30:00,10.526315789473683,30
Tuesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,4.0,2024-12-03 14:30:00,21.052631578947366,31
Tuesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,1.0,2024-12-03 17:00:00,5.263157894736842,32
Tuesday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,11.0,2024-12-03 21:30:00,34.375,33
Tuesday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,5.0,2024-12-03 21:30:00,15.625,34
Tuesday,0,ID-JK 2308,stasiun gambir,bandara soekarno hatta,19,1.0,2024-12-03 21:30:00,5.263157894736842,35
Tuesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,3.0,2024-12-03 21:30:00,15.789473684210526,36
Tuesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,3.0,2024-12-03 21:30:00,15.789473684210526,37
Wednesday,0,BIH 026,bandara soekarno hatta,stasiun gambir,32,9.0,2024-12-04 06:30:00,28.125,1
Wednesday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,5.0,2024-12-04 06:30:00,15.625,2
Wednesday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,12.0,2024-12-04 06:30:00,63.1578947368421,3
Wednesday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,9.0,2024-12-04 06:30:00,47.368421052631575,4
Wednesday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,4.0,2024-12-04 06:30:00,21.052631578947366,5
Wednesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,11.0,2024-12-04 06:30:00,57.89473684210527,6
Wednesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,2.0,2024-12-04 06:30:00,10.526315789473683,7
Wednesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,11.0,2024-12-04 06:30:00,57.89473684210527,8
Wednesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,8.0,2024-12-04 06:30:00,42.10526315789473,9
Wednesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,1.0,2024-12-04 08:30:00,5.263157894736842,10
Wednesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,2.0,2024-12-04 08:30:00,10.526315789473683,11
Wednesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,15.0,2024-12-04 09:30:00,78.94736842105263,12
Wednesday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,5.0,2024-12-04 09:30:00,26.31578947368421,13
Wednesday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,9.0,2024-12-04 14:00:00,47.368421052631575,14
Wednesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,24.0,2024-12-04 14:00:00,100.0,15
Wednesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,4.0,2024-12-04 14:30:00,21.052631578947366,16
Wednesday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,9.0,2024-12-04 15:00:00,47.368421052631575,17
Wednesday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,7.0,2024-12-04 15:30:00,36.84210526315789,18
Wednesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,6.0,2024-12-04 15:30:00,31.57894736842105,19
Wednesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,15.0,2024-12-04 16:30:00,78.94736842105263,20
Wednesday,0,BIH 026,bandara soekarno hatta,stasiun gambir,32,4.0,2024-12-04 17:00:00,12.5,21
Wednesday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,9.0,2024-12-04 17:00:00,28.125,22
Wednesday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,8.0,2024-12-04 17:00:00,42.10526315789473,23
Wednesday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,12.0,2024-12-04 17:00:00,63.1578947368421,24
Wednesday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,6.0,2024-12-04 17:00:00,31.57894736842105,25
Wednesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,1.0,2024-12-04 17:00:00,5.263157894736842,26
Wednesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,10.0,2024-12-04 17:00:00,52.63157894736842,27
Wednesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,13.0,2024-12-04 17:00:00,68.42105263157895,28
Wednesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,14.0,2024-12-04 18:30:00,73.68421052631578,29
Wednesday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,10.0,2024-12-04 19:00:00,52.63157894736842,30
Wednesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,7.0,2024-12-04 20:30:00,36.84210526315789,31
Wednesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,8.0,2024-12-04 21:30:00,42.10526315789473,32
Wednesday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,6.0,2024-12-04 22:00:00,31.57894736842105,33
Wednesday,0,BIH 026,bandara soekarno hatta,stasiun gambir,32,4.0,2024-12-04 22:30:00,12.5,34
Wednesday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,4.0,2024-12-04 22:30:00,21.052631578947366,35
Wednesday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,12.0,2024-12-04 22:30:00,63.1578947368421,36
Wednesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,11.0,2024-12-04 22:30:00,57.89473684210527,37
Wednesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,9.0,2024-12-04 23:00:00,47.368421052631575,38
Wednesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,2.0,2024-12-04 02:30:00,10.526315789473683,1
Wednesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,9.0,2024-12-04 03:30:00,47.368421052631575,2
Wednesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,2.0,2024-12-04 03:30:00,10.526315789473683,3
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,2.0,2024-12-04 05:30:00,10.526315789473683,4
Wednesday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,10.0,2024-12-04 06:30:00,31.25,5
Wednesday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,7.0,2024-12-04 06:30:00,36.84210526315789,6
Wednesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,8.0,2024-12-04 06:30:00,42.10526315789473,7
Wednesday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,5.0,2024-12-04 07:00:00,26.31578947368421,8
Wednesday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,10.0,2024-12-04 08:30:00,31.25,9
Wednesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,7.0,2024-12-04 08:30:00,36.84210526315789,10
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,5.0,2024-12-04 08:30:00,26.31578947368421,11
Wednesday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,11.0,2024-12-04 08:30:00,57.89473684210527,12
Wednesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,3.0,2024-12-04 08:30:00,15.789473684210526,13
Wednesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,7.0,2024-12-04 08:30:00,36.84210526315789,14
Wednesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,13.0,2024-12-04 08:30:00,68.42105263157895,15
Wednesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,8.0,2024-12-04 09:00:00,42.10526315789473,16
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,14.0,2024-12-04 12:00:00,73.68421052631578,17
Wednesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,15.0,2024-12-04 12:30:00,78.94736842105263,18
Wednesday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,5.0,2024-12-04 13:30:00,26.31578947368421,19
Wednesday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,7.0,2024-12-04 14:00:00,21.875,20
Wednesday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,16.0,2024-12-04 14:00:00,50.0,21
Wednesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,10.0,2024-12-04 14:00:00,52.63157894736842,22
Wednesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,6.0,2024-12-04 14:00:00,31.57894736842105,23
Wednesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,7.0,2024-12-04 14:00:00,36.84210526315789,24
Wednesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,5.0,2024-12-04 14:00:00,26.31578947368421,25
Wednesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,7.0,2024-12-04 15:00:00,36.84210526315789,26
Wednesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,8.0,2024-12-04 15:30:00,42.10526315789473,27
Wednesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,3.0,2024-12-04 15:30:00,15.789473684210526,28
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,4.0,2024-12-04 17:30:00,21.052631578947366,29
Wednesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,6.0,2024-12-04 19:00:00,31.57894736842105,30
Wednesday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,0.0,2024-12-04 19:30:00,0.0,31
Wednesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,1.0,2024-12-04 19:30:00,5.263157894736842,32
Wednesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,6.0,2024-12-04 20:30:00,31.57894736842105,33
Wednesday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,2.0,2024-12-04 21:30:00,6.25,34
Wednesday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,5.0,2024-12-04 21:30:00,15.625,35
Wednesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,1.0,2024-12-04 21:30:00,5.263157894736842,36
Wednesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,4.0,2024-12-04 21:30:00,21.052631578947366,37
Thursday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,3.0,2024-12-05 05:00:00,15.789473684210526,1
Thursday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,4.0,2024-12-05 05:30:00,12.5,2
Thursday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,4.0,2024-12-05 06:30:00,21.052631578947366,3
Thursday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,7.0,2024-12-05 06:30:00,36.84210526315789,4
Thursday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,2.0,2024-12-05 06:30:00,10.526315789473683,5
Thursday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,2.0,2024-12-05 06:30:00,10.526315789473683,6
Thursday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,10.0,2024-12-05 08:30:00,52.63157894736842,7
Thursday,0,ID-JK 2308,bandara soekarno hatta,stasiun gambir,19,6.0,2024-12-05 08:30:00,31.57894736842105,8
Thursday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,5.0,2024-12-05 08:30:00,26.31578947368421,9
Thursday,0,ID-JK 2360,bandara soekarno hatta,stasiun gambir,19,3.0,2024-12-05 08:30:00,15.789473684210526,10
Thursday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,8.0,2024-12-05 10:00:00,42.10526315789473,11
Thursday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,7.0,2024-12-05 10:30:00,36.84210526315789,12
Thursday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,8.0,2024-12-05 10:30:00,42.10526315789473,13
Thursday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,6.0,2024-12-05 10:30:00,31.57894736842105,14
Thursday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,8.0,2024-12-05 11:30:00,25.0,15
Thursday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,12.0,2024-12-05 11:30:00,63.1578947368421,16
Thursday,0,ID-JK 2308,bandara soekarno hatta,stasiun gambir,19,6.0,2024-12-05 14:00:00,31.57894736842105,17
Thursday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,12.0,2024-12-05 14:00:00,63.1578947368421,18
Thursday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,6.0,2024-12-05 15:00:00,31.57894736842105,19
Thursday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,7.0,2024-12-05 15:30:00,36.84210526315789,20
Thursday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,4.0,2024-12-05 17:00:00,21.052631578947366,21
Thursday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,17.0,2024-12-05 17:00:00,89.47368421052632,22
Thursday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,17.0,2024-12-05 17:00:00,89.47368421052632,23
Thursday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,7.0,2024-12-05 17:00:00,36.84210526315789,24
Thursday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,12.0,2024-12-05 17:00:00,63.1578947368421,25
Thursday,0,ID-JK 2360,bandara soekarno hatta,stasiun gambir,19,2.0,2024-12-05 17:00:00,10.526315789473683,26
Thursday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,20.0,2024-12-05 17:30:00,100.0,27
Thursday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,13.0,2024-12-05 17:30:00,68.42105263157895,28
Thursday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,11.0,2024-12-05 18:30:00,34.375,29
Thursday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,17.0,2024-12-05 19:30:00,89.47368421052632,30
Thursday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,15.0,2024-12-05 19:30:00,78.94736842105263,31
Thursday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,13.0,2024-12-05 20:30:00,68.42105263157895,32
Thursday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,11.0,2024-12-05 21:30:00,57.89473684210527,33
Thursday,0,ID-JK 2308,bandara soekarno hatta,stasiun gambir,19,1.0,2024-12-05 21:30:00,5.263157894736842,34
Thursday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,8.0,2024-12-05 21:30:00,42.10526315789473,35
Thursday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,1.0,2024-12-05 21:30:00,5.263157894736842,36
Thursday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,9.0,2024-12-05 22:30:00,47.368421052631575,37
Thursday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,1.0,2024-12-05 22:30:00,5.263157894736842,38
Thursday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,7.0,2024-12-05 22:30:00,36.84210526315789,39
Thursday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,16.0,2024-12-05 22:30:00,84.21052631578947,40
Thursday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,5.0,2024-12-05 03:30:00,26.31578947368421,1
Thursday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,5.0,2024-12-05 03:30:00,26.31578947368421,2
Thursday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,14.0,2024-12-05 04:30:00,73.68421052631578,3
Thursday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,2.0,2024-12-05 05:00:00,10.526315789473683,4
Thursday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,7.0,2024-12-05 05:00:00,36.84210526315789,5
Thursday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,5.0,2024-12-05 05:30:00,15.625,6
Thursday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,7.0,2024-12-05 06:00:00,36.84210526315789,7
Thursday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,3.0,2024-12-05 06:30:00,15.789473684210526,8
Thursday,0,ID-JK 2308,stasiun gambir,bandara soekarno hatta,19,7.0,2024-12-05 06:30:00,36.84210526315789,9
Thursday,0,ID-JK 2360,stasiun gambir,bandara soekarno hatta,19,2.0,2024-12-05 06:30:00,10.526315789473683,10
Thursday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,5.0,2024-12-05 08:00:00,26.31578947368421,11
Thursday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,0.0,2024-12-05 08:30:00,0.0,12
Thursday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,5.0,2024-12-05 08:30:00,26.31578947368421,13
Thursday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,6.0,2024-12-05 08:30:00,31.57894736842105,14
Thursday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,7.0,2024-12-05 08:30:00,36.84210526315789,15
Thursday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,12.0,2024-12-05 11:30:00,63.1578947368421,16
Thursday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,11.0,2024-12-05 11:30:00,57.89473684210527,17
Thursday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,4.0,2024-12-05 13:00:00,21.052631578947366,18
Thursday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,1.0,2024-12-05 13:30:00,5.263157894736842,19
Thursday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,8.0,2024-12-05 13:30:00,42.10526315789473,20
Thursday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,5.0,2024-12-05 14:00:00,26.31578947368421,21
Thursday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,8.0,2024-12-05 14:00:00,42.10526315789473,22
Thursday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,6.0,2024-12-05 14:00:00,31.57894736842105,23
Thursday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,4.0,2024-12-05 14:00:00,21.052631578947366,24
Thursday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,12.0,2024-12-05 14:00:00,63.1578947368421,25
Thursday,0,ID-JK 2360,stasiun gambir,bandara soekarno hatta,19,1.0,2024-12-05 14:00:00,5.263157894736842,26
Thursday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,9.0,2024-12-05 15:30:00,28.125,27
Thursday,0,ID-JK 2308,stasiun gambir,bandara soekarno hatta,19,4.0,2024-12-05 17:00:00,21.052631578947366,28
Thursday,0,ID-JK 2360,stasiun gambir,bandara soekarno hatta,19,1.0,2024-12-05 17:00:00,5.263157894736842,29
Thursday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,1.0,2024-12-05 18:30:00,5.263157894736842,30
Thursday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,3.0,2024-12-05 18:30:00,15.789473684210526,31
Thursday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,3.0,2024-12-05 19:30:00,15.789473684210526,32
Thursday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,1.0,2024-12-05 19:30:00,5.263157894736842,33
Thursday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,7.0,2024-12-05 21:30:00,36.84210526315789,34
Thursday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,5.0,2024-12-05 21:30:00,26.31578947368421,35
Thursday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,5.0,2024-12-05 21:30:00,26.31578947368421,36
Thursday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,4.0,2024-12-05 21:30:00,21.052631578947366,37
Thursday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,7.0,2024-12-05 21:30:00,36.84210526315789,38
Friday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,5.0,2024-12-06 00:00:00,26.31578947368421,1
Friday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,1.0,2024-12-06 02:30:00,5.263157894736842,2
Friday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,10.0,2024-12-06 06:30:00,52.63157894736842,3
Friday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,2.0,2024-12-06 06:30:00,10.526315789473683,4
Friday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,5.0,2024-12-06 06:30:00,26.31578947368421,5
Friday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,11.0,2024-12-06 06:30:00,57.89473684210527,6
Friday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,4.0,2024-12-06 06:30:00,21.052631578947366,7
Friday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,8.0,2024-12-06 06:30:00,42.10526315789473,8
Friday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,5.0,2024-12-06 06:30:00,26.31578947368421,9
Friday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,5.0,2024-12-06 06:30:00,26.31578947368421,10
Friday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,10.0,2024-12-06 06:30:00,52.63157894736842,11
Friday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,2.0,2024-12-06 08:30:00,10.526315789473683,12
Friday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,16.0,2024-12-06 10:30:00,84.21052631578947,13
Friday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,2.0,2024-12-06 11:30:00,10.526315789473683,14
Friday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,10.0,2024-12-06 12:30:00,52.63157894736842,15
Friday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,6.0,2024-12-06 12:30:00,31.57894736842105,16
Friday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,5.0,2024-12-06 14:30:00,26.31578947368421,17
Friday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,5.0,2024-12-06 17:00:00,26.31578947368421,18
Friday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,6.0,2024-12-06 17:00:00,31.57894736842105,19
Friday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,12.0,2024-12-06 17:00:00,63.1578947368421,20
Friday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,7.0,2024-12-06 17:00:00,36.84210526315789,21
Friday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,1.0,2024-12-06 17:00:00,5.263157894736842,22
Friday,0,ID-JK 2308,bandara soekarno hatta,stasiun gambir,19,3.0,2024-12-06 17:00:00,15.789473684210526,23
Friday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,7.0,2024-12-06 17:00:00,36.84210526315789,24
Friday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,11.0,2024-12-06 17:00:00,57.89473684210527,25
Friday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,3.0,2024-12-06 17:00:00,15.789473684210526,26
Friday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,12.0,2024-12-06 18:00:00,63.1578947368421,27
Friday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,12.0,2024-12-06 18:30:00,63.1578947368421,28
Friday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,6.0,2024-12-06 19:30:00,31.57894736842105,29
Friday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,1.0,2024-12-06 21:30:00,5.263157894736842,30
Friday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,4.0,2024-12-06 21:30:00,21.052631578947366,31
Friday,0,ID-JK 2308,bandara soekarno hatta,stasiun gambir,19,2.0,2024-12-06 21:30:00,10.526315789473683,32
Friday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,1.0,2024-12-06 21:30:00,5.263157894736842,33
Friday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,16.0,2024-12-06 22:00:00,84.21052631578947,34
Friday,0,ID-JK 2308,bandara soekarno hatta,stasiun gambir,19,8.0,2024-12-06 22:00:00,42.10526315789473,35
Friday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,7.0,2024-12-06 22:30:00,36.84210526315789,36
Friday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,14.0,2024-12-06 22:30:00,73.68421052631578,37
Friday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,3.0,2024-12-06 22:30:00,15.789473684210526,38
Friday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,6.0,2024-12-06 22:30:00,31.57894736842105,39
Friday,0,ID-JK 2308,bandara soekarno hatta,stasiun gambir,19,4.0,2024-12-06 22:30:00,21.052631578947366,40
Friday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,5.0,2024-12-06 22:30:00,26.31578947368421,41
Friday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,14.0,2024-12-06 22:30:00,73.68421052631578,42
Friday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,5.0,2024-12-06 22:30:00,26.31578947368421,43
Friday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,5.0,2024-12-06 22:30:00,26.31578947368421,44
Friday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,15.0,2024-12-06 02:30:00,78.94736842105263,1
